,parent_company,facility_name,facility_type,state,primary_fuel,electricity_production_gj,electricity_production_mwh,scope_1_emissions_tco2e,scope_2_emissions_tco2e,total_emissions_tco2e,emission_intensity_t_per_mwh,is_grid_connected,grid_name,notes,source_id,year,latitude,longitude
2532,ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Pinjarra Generation Facility,F,WA,Gas,6851412.0,1903170.0,1340502.0,302.0,1340804,0.7,On,SWIS,,ID0080,2019-120,-32.6464395,115.9464312
2533,ALCOA AUSTRALIAN HOLDINGS PTY LTD,Corporate Total,C,,,6851412.0,1903170.0,1340502.0,302.0,1340804,,,,,ID0080,2019-120,,
2534,APT PIPELINES LIMITED,Badgingarra Solar Farm,F,WA,Solar,141407.0,39280.0,16.0,62.0,78,0.0,On,SWIS,,ID0080,2019-120,-30.4616528,115.3462526
2535,APT PIPELINES LIMITED,Badgingarra Wind Farm,F,WA,Wind,1764569.0,490158.0,90.0,353.0,443,0.0,On,SWIS,,ID0080,2019-120,-30.4100625,115.3200625
2536,APT PIPELINES LIMITED,Daandine Power Station,F,QLD,Coal Seam Methane,764306.0,212307.0,109246.0,80.0,109326,0.51,On,NEM,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. APT PIPELINES LIMITED and CLARKE ENERGY (AUSTRALIA) PTY. LTD., have each included the same data for the Daandine Power Station in their NGER reports.",ID0080,2019-120,-27.0862544,150.9425973
2537,APT PIPELINES LIMITED,Darling Downs Solar Farm,F,QLD,Wind,871353.0,242043.0,461.0,727.0,1188,0.0,On,NEM,,ID0080,2019-120,-27.1213125,150.8944375
2538,APT PIPELINES LIMITED,Diamantina Power Station,F,QLD,Gas,6168352.0,1713431.0,701504.0,131.0,701635,0.41,On,Mt Isa,,ID0080,2019-120,-20.7830295,139.4829711
2539,APT PIPELINES LIMITED,Emu Downs Solar Farm,F,WA,Solar,177976.0,49438.0,11.0,67.0,78,0.0,On,SWIS,,ID0080,2019-120,-30.48468,115.415795
2540,APT PIPELINES LIMITED,Emu Downs Wind Farm,F,WA,Wind,876726.0,243535.0,79.0,275.0,354,0.0,On,SWIS,,ID0080,2019-120,-30.4756515,115.381241
2541,APT PIPELINES LIMITED,Corporate Total,C,,,10764689.0,2990191.0,811407.0,1695.0,813102,,,,,ID0080,2019-120,,
2542,ARROW ENERGY HOLDINGS PTY LTD,Braemar 2 Power Station,F,QLD,Coal Seam Methane,1242201.0,345056.0,206961.0,4612.0,211573,0.6,On,NEM,,ID0080,2019-120,-27.113373,150.9055138
2543,ARROW ENERGY HOLDINGS PTY LTD,Corporate Total,C,,,1242201.0,345056.0,206961.0,4612.0,211573,,,,,ID0080,2019-120,,
2544,ATCO AUSTRALIA PTY LTD,Karratha Power Station,F,WA,Gas,351776.0,97715.0,70699.0,164.0,70863,0.72,On,NWIS,,ID0080,2019-120,-20.7630673,116.8372093
2545,ATCO AUSTRALIA PTY LTD,Osborne facility,F,SA,Gas,2613839.0,726066.0,299328.0,2698.0,302026,0.41,On,NEM,,ID0080,2019-120,-34.7904387,138.5088712
2546,ATCO AUSTRALIA PTY LTD,Corporate Total,C,,,2965614.0,823782.0,370027.0,2862.0,372889,,,,,ID0080,2019-120,,
2547,AWF AUS HOLD OP CO PTY LTD,Facility,F,VIC,Wind,2231783.0,619940.0,19.0,1397.0,1416,0.0,On,NEM,,ID0080,2019-120,-37.8210483,144.9450815
2548,AWF AUS HOLD OP CO PTY LTD,Corporate Total,C,,,2231783.0,619940.0,19.0,1397.0,1416,,,,,ID0080,2019-120,,
2549,BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,F,VIC,Wind,1183663.0,328795.0,92.0,648.0,740,0.0,On,NEM,,ID0080,2019-120,-38.7478299,145.9494813
2550,BALD HILLS WF HOLDINGS PTY LTD,Corporate Total,C,,,1183663.0,328795.0,92.0,648.0,740,,,,,ID0080,2019-120,,
2551,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,Gullen Solar Pty Ltd,F,NSW,Solar,70810.0,19670.0,0.0,178.0,178,0.0,On,NEM,,ID0080,2019-120,-34.605567,149.4626469
2552,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,F,NSW,Wind,1964482.0,545689.0,87.0,149.0,236,0.0,On,NEM,,ID0080,2019-120,-33.863638,151.2049168
2553,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,Corporate Total,C,,,2035292.0,565359.0,87.0,327.0,414,,,,,ID0080,2019-120,,
2554,BHP GROUP LIMITED,Yarnima Power Station,F,WA,Gas,2630286.0,730635.0,315226.0,0.0,315226,0.43,Off,Off-grid,,ID0080,2019-120,-23.3435576,119.7109647
2555,BHP GROUP LIMITED,Corporate Total,C,,,2630286.0,730635.0,315226.0,0.0,315226,,,,,ID0080,2019-120,,
2556,BLUEWATERS POWER 1 PTY LTD,Bluewaters Power 1,F,WA,Black Coal,6277068.0,1743630.0,1469272.0,2534.0,1471806,0.84,On,SWIS,,ID0080,2019-120,-33.3298374,116.2265015
2557,BLUEWATERS POWER 1 PTY LTD,Corporate Total,C,,,6277068.0,1743630.0,1469272.0,2534.0,1471806,,,,,ID0080,2019-120,,
2558,BLUEWATERS POWER 2 PTY LTD,Bluewaters Power 2,F,WA,Black Coal,6378372.0,1771770.0,1434244.0,1300.0,1435544,0.81,On,SWIS,,ID0080,2019-120,-33.3298374,116.2265015
2559,BLUEWATERS POWER 2 PTY LTD,Corporate Total,C,,,6378372.0,1771770.0,1434244.0,1300.0,1435544,,,,,ID0080,2019-120,,
2560,C S ENERGY LIMITED,Callide B Power Station,F,QLD,Black Coal,17537843.0,4871623.0,4612039.0,35504.0,4647543,0.95,On,NEM,,ID0080,2019-120,-24.3462176,150.6189753
2561,C S ENERGY LIMITED,Callide C Power Station,F,QLD,Black Coal,20169245.0,5602568.0,5101734.0,31810.0,5133544,0.91,On,NEM,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. C S ENERGY LIMITED and OZGEN HOLDINGS AUSTRALIA PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports.",ID0080,2019-120,-24.3462176,150.6189753
2562,C S ENERGY LIMITED,Kogan Creek Power Station,F,QLD,Black Coal,14928102.0,4146695.0,3486138.0,6980.0,3493118,0.84,On,NEM,,ID0080,2019-120,-26.9146137,150.746994
2563,C S ENERGY LIMITED,Wivenhoe Power Station,F,QLD,Hydro,134625.0,37396.0,11.0,52925.0,52936,0.0,On,NEM,,ID0080,2019-120,-27.3961593,152.6088976
2564,C S ENERGY LIMITED,Corporate Total,C,,,52769815.0,14658282.0,13199922.0,127219.0,13327141,,,,,ID0080,2019-120,,
2565,CAPE BYRON MANAGEMENT PTY LTD,Broadwater Power Plant,F,NSW,Bagasse,794085.0,220579.0,6013.0,1245.0,7258,0.03,On,NEM,,ID0080,2019-120,-29.0122131,153.432707
2566,CAPE BYRON MANAGEMENT PTY LTD,Condong Power Plant,F,NSW,Bagasse,694896.0,193027.0,5381.0,1434.0,6815,0.03,On,NEM,,ID0080,2019-120,-28.3143412,153.4343542
2567,CAPE BYRON MANAGEMENT PTY LTD,Corporate Total,C,,,1488981.0,413606.0,11394.0,2679.0,14073,,,,,ID0080,2019-120,,
2568,CBWF HOLDINGS PTY LIMITED,Facility,F,VIC,Wind,294999.0,81944.0,6.0,90.0,96,0.0,On,NEM,,ID0080,2019-120,-37.8210483,144.9450815
2569,CBWF HOLDINGS PTY LIMITED,Corporate Total,C,,,294999.0,81944.0,6.0,90.0,96,,,,,ID0080,2019-120,,
2570,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,F,NSW,Wind,1505668.0,418241.0,89.0,241.0,330,0.0,On,NEM,,ID0080,2019-120,-29.7624218,151.5447433
2571,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,Corporate Total,C,,,1505668.0,418241.0,89.0,241.0,330,,,,,ID0080,2019-120,,
2572,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Appin CSM Power Station,F,NSW,Waste Coal Mine Gas,665043.0,184734.0,133911.0,6.0,133917,0.72,On,NEM,,ID0080,2019-120,-34.2098219,150.79274
2573,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Ardyaloon Facility,F,WA,Diesel,7128.0,1980.0,1412.0,0.0,1412,0.71,Off,Off-grid,,ID0080,2019-120,-16.4373097,123.0753386
2574,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Beagle Bay Facility,F,WA,Diesel,6837.0,1899.0,1368.0,0.0,1368,0.72,Off,Off-grid,,ID0080,2019-120,-16.9856602,122.6645911
2575,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Belrose LFG Power Station,F,NSW,Landfill Gas,7540.0,2095.0,134.0,3.0,137,0.06,On,NEM,,ID0080,2019-120,-33.7159795,151.2117168
2576,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Berwick LFG Power Station,F,VIC,Landfill Gas,36393.0,10109.0,513.0,215.0,728,0.05,On,NEM,,ID0080,2019-120,-37.8428435,147.5640056
2577,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Bidyadanga Facility,F,WA,Diesel,11180.0,3106.0,2226.0,0.0,2226,0.72,Off,Off-grid,,ID0080,2019-120,-18.6848174,121.7769432
2578,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broadmeadows LFG Power Station,F,VIC,Landfill Gas,43320.0,12033.0,608.0,125.0,733,0.05,On,NEM,,ID0080,2019-120,-37.683223,144.9196141
2579,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Brooklyn LFG Power Station,F,VIC,Landfill Gas,31468.0,8741.0,494.0,2.0,496,0.06,On,NEM,,ID0080,2019-120,-37.825646,144.8600509
2580,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broome LNG Power Station,F,WA,Gas,498016.0,138338.0,79069.0,30.0,79099,0.57,Off,Off-grid,,ID0080,2019-120,-17.9822235,122.2043153
2581,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Browns Plains LFG Power Station,F,QLD,Landfill Gas,55418.0,15394.0,883.0,2.0,885,0.06,On,NEM,,ID0080,2019-120,-27.6719054,153.0663264
2582,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Clayton LFG Power Station,F,VIC,Landfill Gas,298046.0,82790.0,4068.0,308.0,4376,0.05,On,NEM,,ID0080,2019-120,-37.9504843,145.1189931
2583,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Coober Pedy Facility,F,SA,Wind,55836.0,15510.0,2358.0,0.0,2358,0.15,Off,Off-grid,,ID0080,2019-120,-29.013516,134.7544219
2584,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corio LFG Power Station,F,VIC,Landfill Gas,27200.0,7556.0,385.0,4.0,389,0.05,On,NEM,,ID0080,2019-120,-38.0764989,144.378492
2585,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,F,NSW,Wind,390638.0,108511.0,21.0,75.0,96,0.0,On,NEM,,ID0080,2019-120,-34.8180225,149.399069
2586,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Derby LNG Power Station,F,WA,Gas,124341.0,34539.0,20623.0,0.0,20623,0.6,Off,Off-grid,,ID0080,2019-120,-17.3138846,123.6444269
2587,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Djarindjin Facility,F,WA,Diesel,6489.0,1802.0,1309.0,0.0,1309,0.73,Off,Off-grid,,ID0080,2019-120,-16.5146381,122.8951251
2588,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Eastern Creek LFG Power Station,F,NSW,Landfill Gas,20612.0,5726.0,331.0,12.0,343,0.06,On,NEM,,ID0080,2019-120,-33.7998441,150.8303282
2589,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Fitzroy Crossing LNG Power Station,F,WA,Gas,53003.0,14723.0,9623.0,0.0,9623,0.65,Off,Off-grid,,ID0080,2019-120,,
2590,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Gascoyne Facility,F,WA,Diesel,2571.0,714.0,571.0,0.0,571,0.8,Off,Off-grid,,ID0080,2019-120,-24.84217,113.730184
2591,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,German Creek CMM Power Station,F,QLD,Waste Coal Mine Gas,1105348.0,307041.0,133357.0,21.0,133378,0.43,On,NEM,,ID0080,2019-120,-22.9535029,148.5410634
2592,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Glennies Creek WCMG Power Station,F,NSW,Waste Coal Mine Gas,297038.0,82511.0,43349.0,4.0,43353,0.53,On,NEM,,ID0080,2019-120,-32.4647407,151.1307373
2593,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grange Avenue LFG Power Station,F,NSW,Landfill Gas,17589.0,4886.0,281.0,7.0,288,0.06,On,NEM,,ID0080,2019-120,-33.0653926,151.5196425
2594,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grosvenor 1 WCMG Power Station,F,QLD,Waste Coal Mine Gas,600600.0,166833.0,91185.0,21.0,91206,0.55,On,NEM,,ID0080,2019-120,-21.929194,148.032416
2595,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grosvenor 2 WCMG Power Station,F,QLD,Waste Coal Mine Gas,440605.0,122390.0,67697.0,9.0,67706,0.55,On,NEM,,ID0080,2019-120,-21.929194,148.032416
2596,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Halls Creek LNG Power Station,F,WA,Gas,42258.0,11738.0,7824.0,0.0,7824,0.67,Off,Off-grid,,ID0080,2019-120,,
2597,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Jack's Gully LFG Power Station,F,NSW,Landfill Gas,33019.0,9172.0,536.0,2.0,538,0.06,On,NEM,,ID0080,2019-120,-34.07653579999999,150.7423528
2598,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Kalamunda Power Station,F,WA,Diesel,16.0,4.0,3.0,2.0,5,0.68,On,SWIS,,ID0080,2019-120,-33.1633704,115.7807468
2599,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Laverton Facility,F,WA,Diesel,15468.0,4297.0,3005.0,0.0,3005,0.7,Off,Off-grid,,ID0080,2019-120,-28.6265616,122.3996492
2600,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Leonora Facility,F,WA,Gas,31326.0,8702.0,6577.0,0.0,6577,0.76,Off,Off-grid,,ID0080,2019-120,-28.8842955,121.3305621
2601,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Looma NGD power Station,F,WA,Diesel,8782.0,2440.0,1943.0,0.0,1943,0.8,Off,Off-grid,,ID0080,2019-120,,
2602,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 1 LFG Power Station,F,NSW,Landfill Gas,43971.0,12214.0,729.0,2.0,731,0.06,On,NEM,,ID0080,2019-120,-34.049077,150.9813035
2603,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 2 LFG Power Station,F,NSW,Landfill Gas,379119.0,105311.0,6114.0,2.0,6116,0.06,On,NEM,,ID0080,2019-120,-34.045732,150.9730643
2604,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,McArthur River Power Station,F,NT,Gas,1178932.0,327481.0,155049.0,0.0,155049,0.47,Off,Off-grid,,ID0080,2019-120,-16.434555,136.0913391
2605,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Menzies Facility,F,WA,Diesel,2616.0,727.0,569.0,0.0,569,0.78,Off,Off-grid,,ID0080,2019-120,,
2606,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Moranbah North CMM Power Station,F,QLD,Waste Coal Mine Gas,1607807.0,446613.0,253284.0,11.0,253295,0.57,On,NEM,,ID0080,2019-120,-21.8853292,147.9657585
2607,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Mugga Lane LFG Power Station,F,ACT,Landfill Gas,80259.0,22294.0,1278.0,4.0,1282,0.06,On,NEM,,ID0080,2019-120,-35.3851704,149.1379373
2608,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek II WCMG Power Station,F,QLD,Waste Coal Mine Gas,297038.0,82511.0,47652.0,20.0,47672,0.58,On,NEM,,ID0080,2019-120,-27.4182635,151.6809507
2609,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek WCMG Power Station,F,QLD,Waste Coal Mine Gas,460242.0,127845.0,65530.0,15.0,65545,0.51,On,NEM,,ID0080,2019-120,-27.4182635,151.6809507
2610,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Pine Creek A Power Station,F,NT,Gas,678990.0,188608.0,90418.0,0.0,90418,0.48,On,DKIS,,ID0080,2019-120,-13.7848991,131.8616488
2611,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Red Hill LFG Power Station,F,WA,Landfill Gas,80882.0,22467.0,1114.0,2.0,1116,0.05,On,SWIS,,ID0080,2019-120,-31.8305665,116.1012284
2612,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Springvale LFG Power Station,F,VIC,Landfill Gas,47327.0,13146.0,662.0,5.0,667,0.05,On,NEM,,ID0080,2019-120,-37.9276813,145.1451772
2613,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tahmoor WCMG Power Station,F,NSW,Waste Coal Mine Gas,187072.0,51964.0,28004.0,4.0,28008,0.54,On,NEM,,ID0080,2019-120,-34.2473218,150.5772402
2614,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tamala Park LFG Power Station,F,WA,Landfill Gas,133566.0,37102.0,1837.0,3.0,1840,0.05,On,SWIS,,ID0080,2019-120,-31.7077513,115.7266134
2615,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tower CSM Power Station,F,NSW,Waste Coal Mine Gas,330362.0,91767.0,65416.0,183.0,65599,0.71,On,NEM,,ID0080,2019-120,-33.3505828,150.0298347
2616,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Warmun Facility,F,WA,Diesel,9815.0,2726.0,2060.0,0.0,2060,0.76,Off,Off-grid,,ID0080,2019-120,-17.0275054,128.2132805
2617,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Weipa Solar Power Station,F,QLD,Solar,7577.0,2105.0,0.0,7.0,7,0.0,Off,Off-grid,,ID0080,2019-120,-12.680781,141.9243177
2618,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 1 LFG Power Station,F,SA,Landfill Gas,31769.0,8825.0,613.0,2.0,615,0.07,On,NEM,,ID0080,2019-120,-34.8066718,138.5232577
2619,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 2 LFG Power Station,F,SA,Landfill Gas,58261.0,16184.0,787.0,0.0,787,0.05,On,NEM,,ID0080,2019-120,-34.8474364,138.5818139
2620,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,F,VIC,Wind,116899.0,32472.0,4.0,52.0,56,0.0,On,NEM,,ID0080,2019-120,-38.6073719,145.547975
2621,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,,,10665634.0,2962676.0,1336784.0,1160.0,1337944,,,,,ID0080,2019-120,,
2622,CLARE SOLAR FARM HOLDINGS PTY LTD,Clare Solar Farm,F,QLD,Solar,631256.0,175349.0,187.0,772.0,959,0.0,On,NEM,,ID0080,2019-120,-19.8396419,147.2103239
2623,CLARE SOLAR FARM HOLDINGS PTY LTD,Corporate Total,C,,,631256.0,175349.0,187.0,772.0,959,,,,,ID0080,2019-120,,
2624,CLARKE ENERGY (AUSTRALIA) PTY. LTD.,Daandine Power Station,F,QLD,Coal Seam Methane,764306.0,212307.0,109246.0,80.0,109326,0.51,On,NEM,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. APT PIPELINES LIMITED and CLARKE ENERGY (AUSTRALIA) PTY. LTD., have each included the same data for the Daandine Power Station in their NGER reports.",ID0080,2019-120,-27.0862544,150.9425973
2625,CLARKE ENERGY (AUSTRALIA) PTY. LTD.,Corporate Total,C,,,764306.0,212307.0,109246.0,80.0,109326,,,,,ID0080,2019-120,,
2626,CLEANCO QUEENSLAND LIMITED,Barron Gorge Power Station,F,QLD,Hydro,356756.0,99099.0,664.0,442.0,1106,0.01,On,NEM,,ID0080,2019-120,-16.8509999,145.6468624
2627,CLEANCO QUEENSLAND LIMITED,Kareeya Power Station,F,QLD,Hydro,523855.0,145515.0,51.0,1922.0,1973,0.0,On,NEM,,ID0080,2019-120,-17.7670036,145.5780225
2628,CLEANCO QUEENSLAND LIMITED,Swanbank E Power Station,F,QLD,Gas,3328218.0,924505.0,349654.0,1001.0,350655,0.38,On,NEM,,ID0080,2019-120,-27.6540747,152.8165745
2629,CLEANCO QUEENSLAND LIMITED,Wivenhoe Power Station,F,QLD,Hydro,340592.0,94609.0,19.0,121970.0,121989,0.0,On,NEM,,ID0080,2019-120,-27.3961593,152.6088976
2630,CLEANCO QUEENSLAND LIMITED,Corporate Total,C,,,4549421.0,1263728.0,350388.0,125335.0,475723,,,,,ID0080,2019-120,,
2631,CONTRACT POWER AUSTRALIA PTY LTD,Cue Town Powerstation,F,WA,Diesel,11873.0,3298.0,2289.0,0.0,2289,0.69,Off,Off-grid,,ID0080,2019-120,-27.3167916,117.9729962
2632,CONTRACT POWER AUSTRALIA PTY LTD,Meekatharra Town Powerstation,F,WA,Diesel,22390.0,6220.0,4295.0,0.0,4295,0.69,Off,Off-grid,,ID0080,2019-120,-26.5931805,118.4954765
2633,CONTRACT POWER AUSTRALIA PTY LTD,Mt Magnet Town Powerstation,F,WA,Gas,14654.0,4070.0,2469.0,0.0,2469,0.61,Off,Off-grid,,ID0080,2019-120,-28.0682174,117.8485479
2634,CONTRACT POWER AUSTRALIA PTY LTD,Norseman Gold Power Station,F,WA,Diesel,3325.0,923.0,667.0,0.0,667,0.72,Off,Off-grid,,ID0080,2019-120,-32.1945708,121.7940031
2635,CONTRACT POWER AUSTRALIA PTY LTD,Sandstone Town Powerstation,F,WA,Diesel,2261.0,628.0,481.0,0.0,481,0.77,Off,Off-grid,,ID0080,2019-120,-27.9877254,119.2967593
2636,CONTRACT POWER AUSTRALIA PTY LTD,Wiluna Town Powerstation,F,WA,Diesel,9129.0,2536.0,1781.0,0.0,1781,0.7,Off,Off-grid,,ID0080,2019-120,-26.5920919,120.2191593
2637,CONTRACT POWER AUSTRALIA PTY LTD,Yalgoo Town Powerstation,F,WA,Diesel,3747.0,1041.0,857.0,0.0,857,0.82,Off,Off-grid,,ID0080,2019-120,-28.3508702,116.7658255
2638,CONTRACT POWER AUSTRALIA PTY LTD,Corporate Total,C,,,67378.0,18716.0,12839.0,0.0,12839,,,,,ID0080,2019-120,,
2639,CWF HOLDINGS PTY LTD,Collgar Wind Farm,F,WA,Wind,2465782.0,684939.0,214.0,778.0,992,0.0,On,SWIS,,ID0080,2019-120,-31.9508864,115.8495688
2640,CWF HOLDINGS PTY LTD,Corporate Total,C,,,2465782.0,684939.0,214.0,778.0,992,,,,,ID0080,2019-120,,
2641,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,F,NSW,Wind,1363871.0,378853.0,14.0,0.0,14,0.0,On,NEM,,ID0080,2019-120,-36.5769554,149.125867
2642,CWP RENEWABLES PTY LTD,Crudine Ridge Wind Farm,F,NSW,Wind,298.0,83.0,1392.0,0.0,1392,16.8,On,NEM,,ID0080,2019-120,-32.8994051,149.6484026
2643,CWP RENEWABLES PTY LTD,Corporate Total,C,,,1364170.0,378936.0,1406.0,0.0,1406,,,,,ID0080,2019-120,,
2644,DELTA ELECTRICITY PTY LTD,Vales Point Power Station,F,NSW,Black Coal,26561860.0,7378295.0,6471988.0,99519.0,6571507,0.88,On,NEM,,ID0080,2019-120,-33.1620493,151.5407221
2645,DELTA ELECTRICITY PTY LTD,Corporate Total,C,,,26561860.0,7378295.0,6471988.0,99519.0,6571507,,,,,ID0080,2019-120,,
2646,DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,F,ACT,Solar,138519.0,38478.0,0.0,176.0,176,0.0,On,NEM,,ID0080,2019-120,-35.4897929,149.1430018
2647,DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Corporate Total,C,,,138519.0,38478.0,0.0,176.0,176,,,,,ID0080,2019-120,,
2648,DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,F,VIC,Wind,296736.0,82427.0,5122.0,504.0,5626,0.06,On,NEM,,ID0080,2019-120,-37.8411508,142.8755802
2649,DUNDONNELL WIND FARM PTY LTD,Corporate Total,C,,,296736.0,82427.0,5122.0,504.0,5626,,,,,ID0080,2019-120,,
2650,EDIFY ENERGY PTY. LTD.,Gannawarra Solar Farm Pty Ltd,F,VIC,Solar,266259.0,73961.0,17.0,0.0,17,0.0,On,NEM,,ID0080,2019-120,-35.7350558,143.7794624
2651,EDIFY ENERGY PTY. LTD.,GESS ProjectCo Pty Ltd,F,VIC,Battery,0.0,0.0,15.0,2967.0,2982,0.0,On,NEM,,ID0080,2019-120,-37.8205075,144.8940231
2652,EDIFY ENERGY PTY. LTD.,Hamilton Solar Farm Pty Ltd,F,QLD,Solar,461866.0,128296.0,74.0,0.0,74,0.0,On,NEM,,ID0080,2019-120,-20.5166818,147.685613
2653,EDIFY ENERGY PTY. LTD.,The Daydream Solar Farm Trust,F,QLD,Solar,1262615.0,350726.0,34.0,0.0,34,0.0,On,NEM,,ID0080,2019-120,-20.4941777,147.7705054
2654,EDIFY ENERGY PTY. LTD.,The Hayman Solar Farm Trust,F,QLD,Solar,390882.0,108578.0,16.0,0.0,16,0.0,On,NEM,,ID0080,2019-120,-20.4875155,147.7447776
2655,EDIFY ENERGY PTY. LTD.,Whitsunday Solar Farm Pty,F,QLD,Solar,406085.0,112801.0,73.0,0.0,73,0.0,On,NEM,,ID0080,2019-120,-20.4948646,147.7481548
2656,EDIFY ENERGY PTY. LTD.,Corporate Total,C,,,2787706.0,774363.0,229.0,2967.0,3196,,,,,ID0080,2019-120,,
2657,ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,F,WA,Wind,6270.0,1742.0,48.0,3.0,51,0.03,On,SWIS,,ID0080,2019-120,-34.3990373,119.3915706
2658,ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,Gas,780138.0,216705.0,85776.0,0.0,85776,0.4,On,SWIS,,ID0080,2019-120,-32.2003779,115.7740725
2659,ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,Black Coal,3463536.0,962093.0,890846.0,3840.0,894686,0.93,On,SWIS,,ID0080,2019-120,-33.341898,116.2622544
2660,ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,F,WA,Diesel,11191.0,3109.0,1613.0,0.0,1613,0.52,Off,Off-grid,,ID0080,2019-120,-23.1542889,113.7720547
2661,ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,F,WA,Wind,7979.0,2216.0,0.0,1.0,1,0.0,Off,Off-grid,,ID0080,2019-120,-35.0658656,117.7996621
2662,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,F,WA,Wind,52270.0,14520.0,1.0,6.0,7,0.0,Off,Off-grid,,ID0080,2019-120,-35.0658656,117.7996621
